Origin,Dest,Price/Ticket,Miles
SJC,MEM,367.5,1784
SJC,MHT,274.15,2661
SJC,SJU,374.05,3603
SJC,SLC,173.1,584
SJC,MSP,296.48,1575
SJC,SAT,138.41,1454
SJC,CLE,239.35,2144
SJC,DEN,192.09,948
SJC,SEA,189.44,696
SJC,RDU,258.61,2379
SJC,DTW,323.62,2062
SJC,PIT,279.6,2236
SJC,PVD,291.75,2675
SJC,ATL,327.99,2116
SJC,BNA,252.7,1947
SJC,DCA,172.58,2424
SJC,STL,251.01,1715
SJC,ABQ,187.29,870
SJC,BOI,148.76,523
SJC,JFK,245.69,2569
SJC,KOA,324.03,2384
SJC,BWI,262.1,2439
SJC,EWR,309.44,2548
SJC,JAX,265.98,2342
SJC,CMH,245.65,2102
SJC,OMA,218.22,1415
SJC,PDX,163.26,569
SJC,DSM,229.63,1532
SJC,GEG,172.93,742
SJC,IND,233.37,1925
SJC,MKE,260.13,1829
SJC,HNL,324.51,2417
SJC,LIH,347.04,2466
SJC,IAH,318.25,1608
SJC,SNA,147.39,342
SJC,OGG,338.74,2355
SJC,RNO,112.03,188
SJC,ONT,140.19,333
SJC,RIC,271.21,2430
SJC,PNS,225.64,2040
SJC,SDF,298.53,1970
SJC,PWM,350.46,2709
SJC,BDL,299.98,2609
SJC,TUL,104.03,1442
SJC,ORF,332.05,2500
SJC,TUS,150.14,721
SJC,ILM,233,2459
SJC,IAD,244.61,2400
SJC,CVG,114.09,2017
SJC,BUF,436.8,2294
SJC,ICT,322.78,1342
SJC,LBB,212.47,1159
SJC,ALB,263.62,2544
SJC,OKC,233.64,1359
SJC,HOU,252.32,1621
SJC,LIT,297.67,1666
SJC,BHM,273.51,1990
SJC,DAL,209.19,1450
SJC,MDW,242.98,1838
SJC,GRR,318.92,1950
SJC,ROC,335.32,2346
SJC,ELP,220.39,964
SJC,BUR,140.66,296
SJC,LGB,119.37,324
SJC,AMA,194.22,1136
SJC,MAF,196.69,1182
SJC,TTN,106.67,2521
SNA,PHL,280.7,2380
SNA,SFO,165.18,372
SNA,AUS,181.02,1209
SNA,BOS,363.76,2592
SNA,MIA,309.52,2310
SNA,ORD,316.08,1726
SNA,LGA,293.09,2449
SNA,TPA,333.78,2127
SNA,DFW,338.17,1205
SNA,LAS,166.17,226
SNA,MCI,309.65,1342
SNA,MCO,312.61,2187
SNA,FLL,256.48,2311
SNA,MSY,275.68,1639
SNA,PHX,181.32,338
SNA,RSW,285.71,2206
SNA,MEM,310.52,1592
SNA,MHT,289.49,2569
SNA,SJU,395.06,3354
SNA,SLC,233,588
SNA,MSP,334.29,1522
SNA,SAT,132.97,1177
SNA,CLE,345.13,2032
SNA,DEN,203.47,846
SNA,SEA,219.96,978
SNA,RDU,180.2,2213
SNA,SMF,165.28,404
SNA,DTW,362.91,1960
SNA,PIT,277.55,2115
SNA,PVD,331.25,2573
SNA,ATL,364.98,1919
SNA,BNA,292.37,1772
SNA,DCA,287.82,2288
SNA,STL,282.47,1569
SNA,ABQ,182.24,650
SNA,BOI,202.29,688
SNA,JFK,326.32,2454
SNA,BWI,209.64,2307
SNA,EWR,447.15,2434
SNA,JAX,375.13,2123
SNA,CMH,354.31,1974
SNA,OMA,202.03,1312
SNA,PDX,209,859
SNA,GEG,196.43,962
SNA,IND,254.43,1792
SNA,MKE,291.61,1738
SNA,IAH,354.95,1346
SNA,SJC,146.66,342
SNA,RNO,179.71,415
SNA,OAK,161.86,371
SNA,BDL,321.29,2507
SNA,TUL,241.28,1257
SNA,TUS,188.88,416
SNA,IAD,344.25,2265
SNA,CVG,361.47,1877
SNA,BUF,216.97,2199
SNA,ICT,247.47,1179
SNA,LBB,235.5,924
SNA,AGS,443.02,2062
SNA,ALB,320.43,2449
SNA,CHS,364.07,2178
SNA,OKC,242.8,1160
SNA,HOU,267.89,1357
SNA,LIT,296.02,1466
SNA,BHM,229.49,1787
SNA,DAL,253.28,1216
SNA,MDW,270.04,1731
SNA,GRR,316.36,1856
SNA,ECP,323.29,1889
SNA,ELP,176.7,681
SNA,BLI,181.35,1071
SNA,AMA,195.12,928
SNA,CRP,332,1276
SNA,MAF,285.86,919
SNA,SHV,344,1395
OGG,PHL,454.74,4859
OGG,LAX,385.57,2486
OGG,SAN,373.75,2541
OGG,SFO,363.29,2338
OGG,BOS,608.85,5039
OGG,ORD,549.14,4184
OGG,DFW,624.27,3711
OGG,PHX,406.54,2845
OGG,SLC,417.03,2935
OGG,MSP,469.39,3918
OGG,CLE,495.01,4499
OGG,DEN,502.48,3302
OGG,SEA,403.8,2640
OGG,SMF,410.85,2404
OGG,DTW,591.08,4417
OGG,PIT,495.36,4592
OGG,ATL,490.74,4431
OGG,DCA,549.98,4778
OGG,JFK,427.3,4924
OGG,KOA,107.97,84
OGG,BWI,451.91,4793
OGG,EWR,337.18,4904
OGG,CMH,393.33,4456
OGG,PDX,390.13,2562
OGG,HNL,125.63,100
OGG,LIH,137.5,201
OGG,SJC,343.89,2355
OGG,RNO,294.24,2515
OGG,OAK,342.4,2349
OGG,IAD,518.56,4754
OGG,ANC,442.47,2797
OGG,CHS,730.76,4690
OGG,ITO,109.67,121
OGG,BLI,315.56,2681
RNO,PHL,266.63,2348
RNO,LAX,149.96,391
RNO,SAN,181.01,488
RNO,SFO,223.91,192
RNO,AUS,175.76,1405
RNO,BOS,297.04,2524
RNO,ORD,310.81,1671
RNO,LGA,288.93,2404
RNO,CLT,198.57,2141
RNO,TPA,272.67,2267
RNO,DFW,321.9,1345
RNO,LAS,146.76,345
RNO,MCI,253.25,1337
RNO,MCO,284.17,2316
RNO,FLL,213.84,2461
RNO,MSY,292.5,1792
RNO,PHX,197.92,601
RNO,SLC,199.85,422
RNO,MSP,285.96,1405
RNO,SAT,205.34,1391
RNO,CLE,292.73,1987
RNO,DEN,190.64,804
RNO,SEA,156.65,564
RNO,RDU,335.14,2241
RNO,DTW,379.24,1903
RNO,PIT,270.82,2081
RNO,PVD,400.78,2513
RNO,ATL,337.55,1993
RNO,BNA,234.24,1815
RNO,DCA,373.01,2273
RNO,STL,261.34,1574
RNO,ABQ,196.96,787
RNO,BOI,146.69,335
RNO,JFK,243.37,2411
RNO,BWI,268.57,2286
RNO,EWR,278,2390
RNO,JAX,198.15,2229
RNO,CMH,263.14,1950
RNO,OMA,179.45,1261
RNO,PDX,141.89,444
RNO,GEG,206.98,572
RNO,IND,239.7,1776
RNO,MKE,217.22,1667
RNO,SJC,111.39,188
RNO,SNA,148.24,415
RNO,OAK,113.79,181
RNO,ONT,190.62,394
RNO,SAV,447.88,2207
RNO,SDF,283.17,1827
RNO,BDL,281.86,2447
RNO,TUL,237.62,1322
RNO,TUS,203.2,710
RNO,CVG,261.88,1870
RNO,BUF,293.58,2130
RNO,ICT,221.31,1213
RNO,CHS,360.54,2248
RNO,GSO,109.21,2174
RNO,OKC,224.18,1248
RNO,HOU,258.5,1546
RNO,LIT,319.77,1550
RNO,BHM,231.37,1871
RNO,DAL,244.82,1356
RNO,MDW,260.65,1680
RNO,GRR,339.66,1788
RNO,ELP,231.67,920
RNO,BUR,150.06,374
RNO,LGB,142.18,402
RNO,AMA,267.57,1035
RNO,MAF,226.36,1114
OAK,PHL,280.08,2511
OAK,LAX,132.52,337
OAK,SAN,151.65,446
OAK,SFO,212.38,11
OAK,AUS,228.69,1497
OAK,BOS,254.89,2694
OAK,ORD,108.63,1836
OAK,LGA,261.2,2569
OAK,CLT,286.81,2287
OAK,TPA,281.87,2385
OAK,DFW,191.98,1457
OAK,LAS,140.43,407
OAK,MCI,242.99,1489
OAK,MCO,239.77,2438
OAK,FLL,244.91,2576
OAK,MSY,256.86,1903
OAK,PBI,243.67,2559
OAK,PHX,181.93,646
OAK,RSW,243.99,2473
OAK,MEM,99.14,1798
OAK,MHT,293.31,2665
OAK,SJU,276.06,3622
OAK,SLC,159.32,588
OAK,MSP,197.34,1578
OAK,SAT,195.22,1476
OAK,CLE,253.99,2151
OAK,DEN,198.87,957
OAK,SEA,175.23,672
OAK,RDU,239.1,2390
OAK,SMF,158.35,75
OAK,DTW,116.74,2068
OAK,PIT,275.5,2244
OAK,PVD,233.15,2681
OAK,ATL,250.56,2130
OAK,BNA,263.26,1959
OAK,DCA,275.1,2432
OAK,STL,244.42,1725
OAK,ABQ,204.02,889
OAK,BOI,181.04,512
OAK,JFK,232.43,2576
OAK,KOA,323.8,2378
OAK,BWI,222.53,2447
OAK,EWR,228.2,2555
OAK,JAX,301.37,2358
OAK,CMH,251.45,2110
OAK,OMA,247.03,1423
OAK,PDX,150.55,543
OAK,DSM,223.65,1539
OAK,GEG,188.7,723
OAK,IND,210.89,1933
OAK,MKE,252.03,1835
OAK,HNL,321.06,2409
OAK,LIH,329.13,2457
OAK,IAH,101.03,1628
OAK,SNA,161.41,371
OAK,OGG,333.16,2349
OAK,RNO,112.31,181
OAK,ONT,147.61,362
OAK,RIC,282.76,2439
OAK,SDF,249.68,1980
OAK,BDL,253.29,2614
OAK,TUL,285.07,1456
OAK,ORF,352.59,2510
OAK,TUS,189.61,747
OAK,IAD,277.31,2409
OAK,CVG,245.46,2026
OAK,BUF,250.33,2299
OAK,ICT,268.74,1355
OAK,LBB,229.73,1178
OAK,ALB,340.56,2548
OAK,CHS,406.38,2387
OAK,OKC,283.9,1375
OAK,HOU,257.94,1642
OAK,LIT,257.94,1681
OAK,BHM,262.85,2005
OAK,DAL,211.54,1468
OAK,MDW,264.87,1844
OAK,MSN,460.17,1762
OAK,ROC,232.58,2351
OAK,MSO,89.63,758
OAK,ELP,217.79,988
OAK,BUR,151.57,325
OAK,BLI,104.44,764
OAK,LGB,117.7,353
OAK,HRL,449.32,1638
OAK,AMA,373.1,1153
OAK,MAF,267.96,1203
OAK,AZA,91.65,668
OAK,EUG,90.14,445
OAK,IDA,84.35,666
OAK,PVU,98.5,591
OAK,FCA,95.96,834
ONT,PHL,210.42,2356
ONT,LAX,123.12,47
ONT,SFO,197.95,363
ONT,AUS,120.32,1196
ONT,MIA,358.83,2296
ONT,LGA,291.97,2424
ONT,TPA,279.45,2112
ONT,DFW,266.08,1188
ONT,LAS,153.53,197
ONT,MCI,249.9,1318
ONT,MCO,146.59,2171
ONT,FLL,272.69,2297
ONT,MSY,242.5,1624
ONT,PHX,148.34,325
ONT,MHT,294.61,2543
ONT,SJU,337.5,3341
ONT,SLC,183.96,558
ONT,MSP,236.8,1494
ONT,SAT,115.87,1166
ONT,CLE,286.46,2007
ONT,DEN,165.09,819
ONT,SEA,207.4,956
ONT,RDU,281.96,2192
ONT,SMF,151.64,390
ONT,DTW,248.59,1934
ONT,PVD,195.74,2547
ONT,ATL,141.89,1900
ONT,BNA,276.34,1751
ONT,DCA,295.13,2265
ONT,STL,241.99,1546
ONT,ABQ,172.59,630
ONT,BOI,177.41,660
ONT,JFK,233.17,2429
ONT,BWI,268.18,2283
ONT,EWR,276.17,2409
ONT,JAX,358.52,2106
ONT,CMH,329.83,1949
ONT,OMA,172.64,1286
ONT,PDX,162.23,838
ONT,DSM,265.01,1402
ONT,GEG,212.1,936
ONT,IND,302.44,1768
ONT,MKE,246.28,1712
ONT,IAH,233.88,1334
ONT,SJC,138.55,333
ONT,RNO,195.07,394
ONT,OAK,147.28,362
ONT,SDF,225.01,1796
ONT,BDL,447.26,2482
ONT,TUL,353.34,1236
ONT,ORF,249.7,2325
ONT,VPS,271.86,1829
ONT,TUS,243.37,408
ONT,IAD,131.21,2242
ONT,BUF,358.56,2173
ONT,ALB,328.77,2423
ONT,CHS,292.71,2159
ONT,OKC,239.21,1140
ONT,HOU,252.66,1345
ONT,LIT,361.66,1447
ONT,BHM,255.28,1768
ONT,DAL,192.27,1200
ONT,MDW,238.87,1706
ONT,GRR,192.82,1830
ONT,ECP,296,1873
ONT,ELP,196.97,670
ONT,AMA,291.05,908
PSP,SFO,198.99,421
PSP,ORD,333.64,1651
PSP,DFW,372.11,1126
PSP,FLL,311.48,2233
PSP,PHX,142.68,261
PSP,MSP,267.4,1454
PSP,DEN,220.61,776
PSP,SEA,235.85,987
PSP,PIT,313.09,2039
PSP,ATL,358.69,1840
PSP,JFK,254.25,2378
PSP,EWR,290.31,2358
PSP,JAX,386.1,2044
PSP,PDX,232.27,873
PSP,IAH,252.27,1269
PSP,BUF,291.5,2125
PSP,CHS,283,2099
PSP,BLI,127.39,1078
RIC,PHL,495.5,198
RIC,LAX,241.89,2305
RIC,SFO,311.48,2449
RIC,AUS,176.43,1271
RIC,BOS,174.05,474
RIC,ORD,247.39,642
RIC,CLT,215.85,257
RIC,TPA,129.11,723
RIC,DFW,378.6,1158
RIC,LAS,222.79,2086
RIC,MCI,200.51,951
RIC,MCO,165.05,667
RIC,FLL,167.9,805
RIC,MSY,243.51,906
RIC,PBI,124.62,763
RIC,RSW,186.16,799
RIC,MSP,193.69,970
RIC,SAT,174.73,1335
RIC,DEN,305.51,1482
RIC,SEA,291.72,2363
RIC,SMF,364.59,2391
RIC,ATL,208.59,481
RIC,BNA,90.64,527
RIC,STL,244.24,716
RIC,JAX,132.47,544
RIC,CMH,132.14,347
RIC,PDX,215,2379
RIC,IND,163.52,509
RIC,MKE,105.2,673
RIC,IAH,180.06,1157
RIC,SJC,361.18,2430
RIC,OAK,310.58,2439
RIC,PNS,217.85,745
RIC,GSP,127.18,328
RIC,HOU,184.47,1166
RIC,DAL,227.55,1149
RIC,MDW,193.64,629
RIC,PIE,93.4,731
RIC,SFB,84.4,643
RIC,FCA,444.5,1994
SAV,PHL,85.58,629
SAV,BOS,216.67,901
SAV,ORD,253.99,773
SAV,CLT,187.02,213
SAV,DFW,302.04,925
SAV,SLC,348.16,1804
SAV,MSP,174.74,1092
SAV,CLE,92.64,641
SAV,DEN,111.79,1414
SAV,PIT,114.85,579
SAV,ATL,222.24,214
SAV,BNA,67.17,417
SAV,JFK,169.4,718
SAV,BWI,90.2,549
SAV,EWR,160.1,708
SAV,PDX,374.28,2386
SAV,COS,274.58,1398
SAV,IND,81.75,596
SAV,IAH,316.57,851
SAV,RNO,350.88,2207
SAV,SDF,75.82,489
SAV,PWM,175.88,991
SAV,TUS,288.75,1738
SAV,IAD,240,515
SAV,CVG,87.66,515
SAV,EGE,435.98,1526
SAV,ICT,278.21,996
SAV,LEX,68.1,451
SAV,LCK,86.47,539
SAV,DLH,447.34,1170
PNS,PHL,211.39,935
PNS,LAX,348.68,1837
PNS,SAN,280.74,1770
PNS,AUS,209.64,626
PNS,BOS,216.04,1215
PNS,ORD,110.86,794
PNS,LGA,217.78,1030
PNS,CLT,230.75,488
PNS,DFW,269.28,604
PNS,LAS,263.69,1658
PNS,MCI,199.49,743
PNS,PHX,222.98,1469
PNS,SLC,186,1559
PNS,CLE,179.05,811
PNS,DEN,140.72,1179
PNS,SEA,255.14,2197
PNS,RDU,245.9,612
PNS,DTW,214.9,837
PNS,PIT,203.7,794
PNS,PVD,328.66,1171
PNS,ATL,250.15,271
PNS,BNA,162.24,391
PNS,DCA,248.55,816
PNS,STL,226.53,598
PNS,ABQ,370.38,1172
PNS,BOI,274.75,1828
PNS,BWI,209.36,846
PNS,CMH,186.55,700
PNS,PDX,156.92,2170
PNS,GEG,311.61,1995
PNS,MKE,184.08,861
PNS,OAK,254.38,2057
PNS,RIC,302.29,745
PNS,LBB,234.88,885
PNS,ALB,291.82,1124
PNS,HOU,217.69,488
PNS,ROA,203.68,628
PNS,DAL,211.32,592
PNS,MDW,216.56,781
PNS,MDT,313.56,891
PNS,BTV,309.95,1232
PNS,BUR,338.98,1834
PNS,ABE,235.64,963
PNS,AVL,274.14,435
PNS,AVP,232.48,985
SDF,PHL,139,576
SDF,LAX,396.7,1843
SDF,SAN,282.3,1804
SDF,SFO,558.18,1990
SDF,AUS,150.71,876
SDF,BOS,261.56,829
SDF,ORD,314.9,286
SDF,LGA,540.44,659
SDF,CLT,400.3,335
SDF,TPA,207.26,727
SDF,DFW,299.18,733
SDF,LAS,190.6,1624
SDF,MCI,210.75,491
SDF,MCO,186.64,719
SDF,FLL,109.82,895
SDF,MSY,204.78,620
SDF,PHX,260.6,1506
SDF,RSW,177.75,835
SDF,MHT,183.45,820
SDF,SJU,335.73,1806
SDF,SLC,240.19,1409
SDF,MSP,246.33,604
SDF,DEN,176.46,1024
SDF,SEA,283.54,1945
SDF,RDU,197.91,415
SDF,SMF,291.91,1933
SDF,DTW,330.28,306
SDF,PVD,186.17,797
SDF,ATL,237.97,321
SDF,DCA,204.22,474
SDF,STL,287.5,254
SDF,BOI,272.31,1630
SDF,BWI,163.69,495
SDF,EWR,310.93,642
SDF,JAX,74.7,578
SDF,OMA,206.61,582
SDF,PDX,298.49,1950
SDF,GEG,316.96,1725
SDF,IAH,198,788
SDF,SJC,304.3,1970
SDF,SNA,375.31,1819
SDF,RNO,194.24,1827
SDF,OAK,266.47,1980
SDF,ONT,295.29,1796
SDF,SAV,74.61,489
SDF,PWM,252.9,890
SDF,BDL,257.25,738
SDF,VPS,92.75,532
SDF,BUF,194.03,494
SDF,SRQ,239.22,765
SDF,ALB,188.25,703
SDF,OKC,341,685
SDF,HOU,171.71,803
SDF,DAL,207.17,725
SDF,MDW,148.75,271
SDF,GRR,213.05,325
SDF,ROC,98.38,544
SDF,EYW,316.25,967
SDF,MYR,73.66,491
SDF,ELP,141.15,1247
SDF,BUR,263.82,1834
SDF,LGB,207,1831
SDF,ISP,186,699
SDF,PGD,108.29,806
SDF,PIE,100.59,729
SDF,SFB,97.31,698
SDF,AZA,89.8,1490
PWM,PHL,292.71,364
PWM,LAX,312,2642
PWM,SAN,284.5,2623
PWM,SFO,262.69,2723
PWM,ORD,277.07,900
PWM,CLT,285.37,813
PWM,TPA,110.23,1277
PWM,LAS,183.06,2410
PWM,MCI,265.9,1297
PWM,MCO,123.81,1214
PWM,FLL,191.99,1332
PWM,MSY,230.1,1446
PWM,PBI,99.35,1292
PWM,PHX,270.06,2339
PWM,RSW,132.9,1343
PWM,SJU,187.34,1755
PWM,SLC,219,2124
PWM,MSP,196.28,1136
PWM,SAT,189.92,1830
PWM,CLE,117.92,609
PWM,DEN,140.54,1782
PWM,RDU,120.89,700
PWM,DTW,235.54,668
PWM,PIT,191.35,554
PWM,ATL,234.44,1027
PWM,BNA,226.64,1010
PWM,STL,271.32,1096
PWM,ABQ,299.14,2015
PWM,JFK,163.05,273
PWM,BWI,171.8,452
PWM,EWR,151.2,284
PWM,JAX,208.13,1101
PWM,CMH,159.65,696
PWM,PDX,253.08,2536
PWM,MKE,165.75,887
PWM,PSP,282.14,2551
PWM,SAV,166.63,991
PWM,ORF,186.76,560
PWM,IAD,185.1,493
PWM,CVG,111.66,810
PWM,LBB,587,1824
PWM,ALB,378,187
PWM,CHS,224.32,909
PWM,OKC,190.91,1557
PWM,DAL,344.35,1615
PWM,MDW,221.85,895
PWM,ECP,218.65,1250
PWM,ISP,250,243
BDL,PHL,290.55,196
BDL,LAX,316.81,2527
BDL,SAN,275.14,2502
BDL,SFO,297.69,2625
BDL,AUS,266.01,1607
BDL,MIA,198.72,1194
BDL,ORD,287.16,783
BDL,CLT,302.86,644
BDL,TPA,172.24,1111
BDL,DFW,376.78,1471
BDL,LAS,258.19,2297
BDL,MCI,255.85,1169
BDL,MCO,185.08,1050
BDL,FLL,177.05,1173
BDL,MSY,233.46,1279
BDL,PBI,247.96,1133
BDL,PHX,250.91,2213
BDL,RSW,201.28,1180
BDL,MEM,197.98,1049
BDL,SJU,266.95,1666
BDL,MSP,329.18,1050
BDL,SAT,264.54,1673
BDL,CLE,186.19,476
BDL,DEN,297.88,1671
BDL,JAC,402.64,1922
BDL,SEA,229.16,2432
BDL,RDU,200.1,532
BDL,SMF,257.66,2558
BDL,DTW,259.43,549
BDL,PIT,177.26,406
BDL,ATL,265.79,859
BDL,BNA,244.93,852
BDL,DCA,155.16,313
BDL,STL,201.18,957
BDL,ABQ,294.12,1886
BDL,BOI,335.25,2192
BDL,KOA,559.23,4992
BDL,BWI,173.9,283
BDL,EWR,236.79,116
BDL,JAX,189.94,935
BDL,CMH,198.72,550
BDL,OMA,240.07,1199
BDL,PDX,359.63,2470
BDL,DSM,275.8,1082
BDL,IND,222.01,729
BDL,MKE,245.64,780
BDL,IAH,338.94,1507
BDL,SJC,339.5,2609
BDL,RNO,278.57,2447
BDL,OAK,375.83,2614
BDL,ONT,246.42,2482
BDL,SDF,181.76,738
BDL,ORF,161.95,396
BDL,IAD,152.34,326
BDL,GSP,232.67,709
BDL,BUF,186.24,317
BDL,EGE,258.27,1790
BDL,CHS,215.01,743
BDL,OKC,183.12,1415
BDL,HOU,285.63,1519
BDL,BHM,166.6,961
BDL,DAL,291.98,1463
BDL,MDW,246.36,777
BDL,GRR,254.3,659
BDL,CID,224.08,979
BDL,MOB,281.9,1161
BDL,MYR,95.15,664
BDL,ECP,272.13,1081
BDL,ELP,252.85,1978
TUL,PHL,312.93,1152
TUL,LAX,135.05,1283
TUL,SAN,153.4,1237
TUL,SFO,230.46,1465
TUL,AUS,210.52,426
TUL,BOS,231.08,1394
TUL,MIA,228.81,1168
TUL,ORD,276.79,585
TUL,CLT,295.62,842
TUL,TPA,140.44,965
TUL,DFW,172.22,237
TUL,LAS,186.27,1076
TUL,MCO,106.2,1005
TUL,FLL,155.07,1162
TUL,MSY,209.66,538
TUL,PHX,251.17,935
TUL,RSW,120,1066
TUL,SLC,479.45,926
TUL,MSP,142.73,615
TUL,SAT,188.75,483
TUL,DEN,155.36,541
TUL,SEA,193.44,1558
TUL,RDU,257.36,957
TUL,SMF,235.83,1419
TUL,DTW,331.99,789
TUL,ATL,247.73,674
TUL,BNA,212.12,515
TUL,DCA,280.41,1049
TUL,STL,178.25,351
TUL,ABQ,209.29,608
TUL,BOI,215.86,1190
TUL,BWI,104.77,1071
TUL,EWR,284.37,1215
TUL,CMH,290.19,754
TUL,PDX,237.73,1532
TUL,GEG,241.85,1359
TUL,IND,177.23,577
TUL,MKE,427,631
TUL,IAH,233.64,429
TUL,SJC,132.7,1442
TUL,SNA,252.96,1257
TUL,RNO,180.49,1322
TUL,OAK,274.49,1456
TUL,ONT,210.01,1236
TUL,BDL,329.5,1304
TUL,TUS,217.68,906
TUL,IAD,77,1027
TUL,LBB,263.51,379
TUL,CHS,161.02,931
TUL,HOU,195.77,453
TUL,BHM,127,550
TUL,DAL,133.99,237
TUL,MDW,230.64,583
TUL,GRR,155.01,720
TUL,ECP,196.31,709
TUL,ELP,228.03,673
TUL,BUR,278.99,1276
TUL,HRL,201.8,695
TUL,CRP,133.59,588
TUL,MAF,255.28,466
TUL,PIE,90.95,961
TUL,SFB,104.84,995
ORF,LAX,237.23,2371
ORF,SAN,281.93,2330
ORF,SFO,291.09,2520
ORF,AUS,155.76,1319
ORF,BOS,155.19,468
ORF,ORD,178.48,717
ORF,LGA,297.15,296
ORF,CLT,230.38,290
ORF,TPA,160.45,717
ORF,DFW,326.3,1212
ORF,LAS,133.63,2154
ORF,MCI,276.45,1021
ORF,MCO,166.55,655
ORF,FLL,107.49,781
ORF,MSY,247.32,940
ORF,PBI,126.66,740
ORF,PHX,185.32,2029
ORF,RSW,273.36,785
ORF,MHT,177.4,487
ORF,SJU,219.74,1414
ORF,SLC,251.88,1935
ORF,SAT,344.39,1382
ORF,CLE,168.66,435
ORF,DEN,259.87,1553
ORF,SEA,278.92,2437
ORF,SMF,347.78,2462
ORF,PVD,205.64,420
ORF,ATL,244.6,516
ORF,BNA,243.02,585
ORF,STL,328.8,785
ORF,ABQ,240.83,1702
ORF,BWI,175.82,159
ORF,EWR,207.65,284
ORF,JAX,96.47,542
ORF,CMH,162.32,421
ORF,PDX,224.31,2454
ORF,GEG,284.8,2215
ORF,IND,221.65,582
ORF,MKE,226.46,747
ORF,IAH,242.02,1201
ORF,SJC,278.89,2500
ORF,OAK,349.44,2510
ORF,SDF,150.34,531
ORF,BDL,208.7,396
ORF,IAD,190.75,157
ORF,CVG,109.45,485
ORF,STT,297.29,1449
ORF,BUF,185.02,438
ORF,ALB,194.35,424
ORF,CHS,216.66,351
ORF,HOU,245.7,1209
ORF,LFT,289.11,1019
ORF,BHM,228.92,639
ORF,DAL,262.25,1203
ORF,MDW,172.44,704
ORF,ROC,194.54,436
ORF,ISP,190.08,317
ORF,PIE,98.87,726
ORF,SFB,95.4,631
VPS,AUS,82.57,666
VPS,DFW,276.86,641
VPS,MCI,90.05,764
VPS,MEM,80.51,373
VPS,CLE,82.36,797
VPS,RDU,69.26,582
VPS,PIT,98.05,775
VPS,ATL,234.01,250
VPS,BNA,72.14,389
VPS,BWI,95.27,819
VPS,EWR,104.98,988
VPS,IND,86.65,637
VPS,ONT,323.75,1829
VPS,SDF,91.42,532
VPS,SBA,184.5,1957
VPS,CVG,102.35,600
VPS,LBB,178.25,923
VPS,OKC,98.24,726
VPS,LEX,80.95,532
VPS,EVV,79.72,524
VPS,XNA,102.8,601
VPS,ROC,259.65,999
VPS,SGF,88.32,610
VPS,TYS,78.36,395
VPS,LCK,84.62,675
VPS,BLV,100.49,587
VPS,PIA,84.41,724
VPS,USA,73.16,478
TUS,PHL,253.62,2056
TUS,LAX,151.92,451
TUS,SAN,165.04,367
TUS,SFO,186.46,751
TUS,AUS,149.19,797
TUS,BOS,173,2289
TUS,MIA,263.12,1900
TUS,ORD,318.05,1437
TUS,LGA,252.68,2132
TUS,CLT,249.23,1735
TUS,TPA,529.74,1721
TUS,DFW,303.07,813
TUS,LAS,156.7,364
TUS,MCI,176.45,1036
TUS,MCO,198.25,1784
TUS,FLL,282.76,1902
TUS,MSY,181.89,1234
TUS,PHX,303.5,110
TUS,RSW,282.38,1797
TUS,SLC,198.89,601
TUS,MSP,256.58,1298
TUS,SAT,138.2,762
TUS,CLE,136.98,1726
TUS,DEN,197.68,639
TUS,SEA,230.86,1216
TUS,SMF,187.71,752
TUS,DTW,210.31,1664
TUS,PIT,248.55,1798
TUS,ATL,328.74,1541
TUS,BNA,221.62,1414
TUS,DCA,295.9,1955
TUS,STL,324.75,1244
TUS,ABQ,176.5,321
TUS,BOI,179.9,840
TUS,BWI,298.99,1977
TUS,CMH,214.74,1654
TUS,OMA,199.34,1046
TUS,PDX,193.61,1119
TUS,DSM,153,1154
TUS,IND,254.71,1472
TUS,MKE,224.93,1462
TUS,IAH,247.9,936
TUS,SJC,156.47,721
TUS,SNA,185.25,416
TUS,RNO,166.34,710
TUS,OAK,196.84,747
TUS,ONT,192.84,408
TUS,SAV,276.29,1738
TUS,BDL,314.95,2200
TUS,TUL,196.91,906
TUS,ICT,289.67,856
TUS,SIT,356.44,2077
TUS,AGS,367.12,1684
TUS,ALB,250.03,2150
TUS,OKC,192.38,800
TUS,HOU,226.61,945
TUS,FNT,327,1660
TUS,LIT,202.55,1095
TUS,DAL,176.79,824
TUS,MDW,262.56,1440
TUS,GRR,202.15,1573
TUS,BUR,137.23,453
TUS,YAK,367.5,2308
TUS,BLI,87.61,1299
TUS,LGB,237,435
TUS,HRL,201.33,899
TUS,PVU,83.17,560
SBA,SFO,213.63,262
SBA,DFW,355.33,1316
SBA,MSP,169.71,1582
SBA,DEN,93.84,916
SBA,SEA,230.4,908
SBA,VPS,453.11,1957
SBA,CID,75.25,1608
SBA,BLI,181.25,1001
ILM,PHL,271,413
ILM,SFO,314.21,2481
ILM,CLT,272.09,185
ILM,MCI,193.88,993
ILM,SLC,213.71,1912
ILM,DEN,229.22,1522
ILM,SMF,261.67,2429
ILM,ATL,191.64,377
ILM,BNA,219.9,513
ILM,SJC,281.85,2459
ILM,BHM,240.6,511
IAD,PHL,443.75,135
IAD,LAX,335.57,2288
IAD,SAN,414.77,2253
IAD,SFO,426.87,2419
IAD,AUS,254.22,1297
IAD,BOS,189.66,413
IAD,MIA,198.42,921
IAD,ORD,273.7,588
